CustomerID,Year,Quarter,QuarterAmount,QuarterFrequency,QuarterAvgValue,PurchaseTrend3Q,Recency,Frequency,Monetary,CustomerLifeSpan,TotalQuarters,AvgOrderValue,MonetaryPerQuarter,label
17922,2010,2,170.4,1,170.4,0.0,538,1,170.4,0,1,170.4,170.4,0
17923,2010,2,289.5,2,144.75,0.0,277,3,497.0,262,2,165.66666666666666,248.5,0
17923,2011,1,207.50000000000003,1,207.50000000000003,-1.0,277,3,497.0,262,2,165.66666666666666,248.5,0
17924,2010,4,853.2,2,426.6,0.0,6,8,3536.7,403,3,442.0875,1178.8999999999999,1
17924,2011,1,223.20000000000002,1,223.20000000000002,-1.0,6,8,3536.7,403,3,442.0875,1178.8999999999999,0
17924,2011,4,2460.2999999999997,5,492.05999999999995,1.0,6,8,3536.7,403,3,442.0875,1178.8999999999999,0
17925,2010,4,488.16,1,488.16,0.0,367,1,488.16,0,1,488.16,488.16,0
17926,2010,2,178.3,1,178.3,0.0,128,5,1035.49,446,4,207.098,258.8725,1
17926,2010,3,459.90000000000003,2,229.95000000000002,1.0,128,5,1035.49,446,4,207.098,258.8725,0
17926,2011,2,211.73000000000002,1,211.73000000000002,-1.0,128,5,1035.49,446,4,207.098,258.8725,1
17926,2011,3,185.56,1,185.56,-1.0,128,5,1035.49,446,4,207.098,258.8725,0
17927,2009,4,294.0,1,294.0,0.0,716,1,294.0,0,1,294.0,294.0,0
17928,2010,2,128.7,1,128.7,0.0,40,3,341.24,526,3,113.74666666666667,113.74666666666667,0
17928,2011,2,78.26,1,78.26,-1.0,40,3,341.24,526,3,113.74666666666667,113.74666666666667,0
17928,2011,4,134.28,1,134.28,1.0,40,3,341.24,526,3,113.74666666666667,113.74666666666667,0
17929,2009,4,392.40000000000003,1,392.40000000000003,0.0,6,12,3082.1,719,7,256.84166666666664,440.3,1
17929,2010,1,196.20000000000002,1,196.20000000000002,-1.0,6,12,3082.1,719,7,256.84166666666664,440.3,0
17929,2010,3,888.6,4,222.15,1.0,6,12,3082.1,719,7,256.84166666666664,440.3,1
17929,2010,4,761.9,2,380.95,-1.0,6,12,3082.1,719,7,256.84166666666664,440.3,1
17929,2011,1,435.0,2,217.5,-1.0,6,12,3082.1,719,7,256.84166666666664,440.3,0
17929,2011,3,272.0,1,272.0,-1.0,6,12,3082.1,719,7,256.84166666666664,440.3,1
17929,2011,4,136.0,1,136.0,-1.0,6,12,3082.1,719,7,256.84166666666664,440.3,0
17930,2010,1,570.8000000000001,2,285.40000000000003,0.0,30,13,4275.22,610,7,328.86307692307696,610.7457142857144,1
17930,2010,2,334.56,1,334.56,-1.0,30,13,4275.22,610,7,328.86307692307696,610.7457142857144,1
17930,2010,3,1004.74,3,334.91333333333336,1.0,30,13,4275.22,610,7,328.86307692307696,610.7457142857144,1
17930,2010,4,624.6400000000001,2,312.32000000000005,-1.0,30,13,4275.22,610,7,328.86307692307696,610.7457142857144,0
17930,2011,2,694.14,2,347.07,1.0,30,13,4275.22,610,7,328.86307692307696,610.7457142857144,1
17930,2011,3,296.46,1,296.46,-1.0,30,13,4275.22,610,7,328.86307692307696,610.7457142857144,1
17930,2011,4,749.8799999999999,2,374.93999999999994,1.0,30,13,4275.22,610,7,328.86307692307696,610.7457142857144,0
17931,2010,1,606.6800000000001,5,121.33600000000001,0.0,129,14,3437.29,527,6,245.5207142857143,572.8816666666667,1
17931,2010,2,1440.2999999999997,3,480.0999999999999,1.0,129,14,3437.29,527,6,245.5207142857143,572.8816666666667,1
17931,2010,3,348.58,2,174.29,-1.0,129,14,3437.29,527,6,245.5207142857143,572.8816666666667,1
17931,2010,4,633.3700000000001,2,316.68500000000006,1.0,129,14,3437.29,527,6,245.5207142857143,572.8816666666667,1
17931,2011,1,297.2,1,297.2,-1.0,129,14,3437.29,527,6,245.5207142857143,572.8816666666667,0
17931,2011,3,111.16000000000003,1,111.16000000000003,-1.0,129,14,3437.29,527,6,245.5207142857143,572.8816666666667,0
17932,2011,2,934.5099999999998,2,467.2549999999999,0.0,24,3,1331.5699999999997,182,2,443.85666666666657,665.7849999999999,0
17932,2011,4,397.06,1,397.06,-1.0,24,3,1331.5699999999997,182,2,443.85666666666657,665.7849999999999,0
17933,2010,1,114.69,1,114.69,0.0,627,1,114.69,0,1,114.69,114.69,0
17934,2010,4,344.90000000000003,1,344.90000000000003,0.0,46,3,1049.15,355,2,349.7166666666667,524.575,0
17934,2011,4,704.25,2,352.125,1.0,46,3,1049.15,355,2,349.7166666666667,524.575,0
17935,2009,4,106.25,1,106.25,0.0,133,7,686.14,597,4,98.02,171.535,1
17935,2010,1,119.0,1,119.0,1.0,133,7,686.14,597,4,98.02,171.535,0
17935,2010,4,315.1,3,105.03333333333335,1.0,133,7,686.14,597,4,98.02,171.535,0
17935,2011,3,145.79,2,72.895,-1.0,133,7,686.14,597,4,98.02,171.535,0
17937,2010,4,2153.88,2,1076.94,0.0,3,7,4301.22,354,4,614.46,1075.305,1
17937,2011,1,1173.6,2,586.8,-1.0,3,7,4301.22,354,4,614.46,1075.305,0
17937,2011,3,287.04,1,287.04,-1.0,3,7,4301.22,354,4,614.46,1075.305,1
17937,2011,4,686.7,2,343.35,1.0,3,7,4301.22,354,4,614.46,1075.305,0
17938,2010,4,144.29000000000005,1,144.29000000000005,0.0,415,1,144.29000000000005,0,1,144.29000000000005,144.29000000000005,0
17939,2011,3,99.14000000000003,1,99.14000000000003,0.0,154,1,99.14000000000003,0,1,99.14000000000003,99.14000000000003,0
17940,2009,4,4380.0,1,4380.0,0.0,44,16,30393.19,687,8,1899.574375,3799.14875,1
17940,2010,1,11949.35,3,3983.116666666667,1.0,44,16,30393.19,687,8,1899.574375,3799.14875,1
17940,2010,2,6250.0,1,6250.0,-1.0,44,16,30393.19,687,8,1899.574375,3799.14875,1
17940,2010,3,3707.4,1,3707.4,-1.0,44,16,30393.19,687,8,1899.574375,3799.14875,0
17940,2011,1,1226.88,2,613.44,-1.0,44,16,30393.19,687,8,1899.574375,3799.14875,1
17940,2011,2,2450.56,5,490.11199999999997,1.0,44,16,30393.19,687,8,1899.574375,3799.14875,1
17940,2011,3,237.0,2,118.5,-1.0,44,16,30393.19,687,8,1899.574375,3799.14875,1
17940,2011,4,192.0,1,192.0,-1.0,44,16,30393.19,687,8,1899.574375,3799.14875,0
17941,2010,1,822.72,2,411.36,0.0,125,4,1433.28,572,3,358.32,477.76,1
17941,2010,2,306.0,1,306.0,-1.0,125,4,1433.28,572,3,358.32,477.76,0
17941,2011,3,304.56,1,304.56,-1.0,125,4,1433.28,572,3,358.32,477.76,0
17942,2011,4,77.50000000000001,1,77.50000000000001,0.0,2,1,77.50000000000001,0,1,77.50000000000001,77.50000000000001,0
17944,2010,4,75.41000000000001,1,75.41000000000001,0.0,418,1,75.41000000000001,0,1,75.41000000000001,75.41000000000001,0
17945,2010,1,360.35,3,120.11666666666667,0.0,691,3,360.34999999999997,0,1,120.11666666666666,360.34999999999997,0
17946,2011,1,17.549999999999997,1,17.549999999999997,0.0,228,2,149.57999999999998,26,2,74.78999999999999,74.78999999999999,1
17946,2011,2,132.03,1,132.03,1.0,228,2,149.57999999999998,26,2,74.78999999999999,74.78999999999999,0
17947,2011,4,176.68,1,176.68,0.0,32,1,176.68,0,1,176.68,176.68,0
17948,2011,3,358.56000000000006,1,358.56000000000006,0.0,142,1,358.56000000000006,0,1,358.56000000000006,358.56000000000006,0
17949,2009,4,5749.56,10,574.956,0.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,1
17949,2010,1,22191.600000000002,25,887.6640000000001,1.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,1
17949,2010,2,7104.6,15,473.64000000000004,-1.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,1
17949,2010,3,14210.279999999999,17,835.8988235294117,1.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,1
17949,2010,4,12175.56,7,1739.3657142857141,-1.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,1
17949,2011,1,2852.1,5,570.42,-1.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,1
17949,2011,2,26155.88,15,1743.7253333333333,1.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,1
17949,2011,3,22375.22,15,1491.6813333333334,-1.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,1
17949,2011,4,3869.28,7,552.7542857142857,-1.0,2,116,116684.07999999999,730,9,1005.8972413793102,12964.897777777776,0
17950,2010,1,133.2,1,133.2,0.0,67,7,1432.81,632,5,204.68714285714285,286.562,1
17950,2010,2,174.02999999999997,1,174.02999999999997,1.0,67,7,1432.81,632,5,204.68714285714285,286.562,1
17950,2010,3,223.05999999999995,1,223.05999999999995,1.0,67,7,1432.81,632,5,204.68714285714285,286.562,1
17950,2010,4,683.4899999999999,3,227.82999999999996,1.0,67,7,1432.81,632,5,204.68714285714285,286.562,0
17950,2011,3,219.03,1,219.03,-1.0,67,7,1432.81,632,5,204.68714285714285,286.562,0
17951,2010,4,1037.0400000000002,3,345.68000000000006,0.0,34,4,1636.0800000000004,365,2,409.0200000000001,818.0400000000002,0
17951,2011,4,599.0400000000001,1,599.0400000000001,-1.0,34,4,1636.0800000000004,365,2,409.0200000000001,818.0400000000002,0
17952,2010,2,381.06,2,190.53,0.0,373,4,819.6099999999999,163,2,204.90249999999997,409.80499999999995,0
17952,2010,4,438.55,2,219.275,1.0,373,4,819.6099999999999,163,2,204.90249999999997,409.80499999999995,0
17953,2010,2,160.82000000000002,1,160.82000000000002,0.0,535,1,160.82000000000002,0,1,160.82000000000002,160.82000000000002,0
17954,2009,4,670.4199999999998,3,223.47333333333327,0.0,63,18,3673.0900000000006,662,8,204.0605555555556,459.1362500000001,1
17954,2010,1,265.35999999999996,2,132.67999999999998,-1.0,63,18,3673.0900000000006,662,8,204.0605555555556,459.1362500000001,1
17954,2010,2,247.30999999999995,1,247.30999999999995,-1.0,63,18,3673.0900000000006,662,8,204.0605555555556,459.1362500000001,0
17954,2010,4,578.9199999999997,3,192.97333333333324,1.0,63,18,3673.0900000000006,662,8,204.0605555555556,459.1362500000001,1
17954,2011,1,824.4699999999999,4,206.11749999999998,1.0,63,18,3673.0900000000006,662,8,204.0605555555556,459.1362500000001,1
17954,2011,2,696.05,3,232.01666666666665,-1.0,63,18,3673.0900000000006,662,8,204.0605555555556,459.1362500000001,1
17954,2011,3,241.00999999999982,1,241.00999999999982,-1.0,63,18,3673.0900000000006,662,8,204.0605555555556,459.1362500000001,1
17954,2011,4,149.55000000000004,1,149.55000000000004,-1.0,63,18,3673.0900000000006,662,8,204.0605555555556,459.1362500000001,0
17955,2010,1,392.6,2,196.3,0.0,193,6,949.9,467,2,158.31666666666666,474.95,0
17955,2011,2,557.3,4,139.325,1.0,193,6,949.9,467,2,158.31666666666666,474.95,0
17956,2011,2,12.75,1,12.75,0.0,244,1,12.75,0,1,12.75,12.75,0
17957,2011,4,111.67999999999998,1,111.67999999999998,0.0,61,1,111.67999999999998,0,1,111.67999999999998,111.67999999999998,0
17958,2009,4,465.4199999999999,1,465.4199999999999,0.0,111,2,973.8799999999999,612,2,486.93999999999994,486.93999999999994,0
17958,2011,3,508.4599999999999,1,508.4599999999999,1.0,111,2,973.8799999999999,612,2,486.93999999999994,486.93999999999994,0
17959,2010,2,140.75,1,140.75,0.0,587,1,140.75,0,1,140.75,140.75,0
17960,2010,1,10.9,1,10.9,0.0,166,3,135.08,470,3,45.02666666666667,45.02666666666667,0
17960,2010,3,50.400000000000006,1,50.400000000000006,1.0,166,3,135.08,470,3,45.02666666666667,45.02666666666667,0
17960,2011,2,73.78,1,73.78,1.0,166,3,135.08,470,3,45.02666666666667,45.02666666666667,0
17961,2009,4,743.3299999999999,12,61.94416666666666,0.0,16,100,2995.54,717,9,29.9554,332.8377777777778,1
17961,2010,1,222.66999999999996,15,14.844666666666663,-1.0,16,100,2995.54,717,9,29.9554,332.8377777777778,1
17961,2010,2,255.61999999999998,15,17.04133333333333,1.0,16,100,2995.54,717,9,29.9554,332.8377777777778,1
17961,2010,3,289.53000000000003,13,22.271538461538462,1.0,16,100,2995.54,717,9,29.9554,332.8377777777778,1
17961,2010,4,757.6999999999999,9,84.18888888888888,1.0,16,100,2995.54,717,9,29.9554,332.8377777777778,1
17961,2011,1,105.5,9,11.722222222222221,-1.0,16,100,2995.54,717,9,29.9554,332.8377777777778,1
17961,2011,2,293.19999999999993,13,22.55384615384615,1.0,16,100,2995.54,717,9,29.9554,332.8377777777778,1
17961,2011,3,301.44,11,27.403636363636362,1.0,16,100,2995.54,717,9,29.9554,332.8377777777778,1
17961,2011,4,26.549999999999997,3,8.85,-1.0,16,100,2995.54,717,9,29.9554,332.8377777777778,0
17962,2010,1,383.0199999999999,1,383.0199999999999,0.0,137,4,687.4199999999998,553,3,171.85499999999996,229.13999999999996,1
17962,2010,2,201.57000000000002,2,100.78500000000001,-1.0,137,4,687.4199999999998,553,3,171.85499999999996,229.13999999999996,0
17962,2011,3,102.82999999999998,1,102.82999999999998,-1.0,137,4,687.4199999999998,553,3,171.85499999999996,229.13999999999996,0
17963,2010,1,174.12000000000003,1,174.12000000000003,0.0,466,4,651.5099999999999,218,3,162.87749999999997,217.16999999999996,1
17963,2010,2,143.51999999999998,1,143.51999999999998,-1.0,466,4,651.5099999999999,218,3,162.87749999999997,217.16999999999996,1
17963,2010,3,333.87,2,166.935,1.0,466,4,651.5099999999999,218,3,162.87749999999997,217.16999999999996,0
17964,2010,4,523.52,1,523.52,0.0,26,2,733.46,341,2,366.73,366.73,0
17964,2011,4,209.94000000000003,1,209.94000000000003,-1.0,26,2,733.46,341,2,366.73,366.73,0
17965,2009,4,272.02,1,272.02,0.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,1
17965,2010,1,1909.6599999999999,4,477.41499999999996,1.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,1
17965,2010,2,655.8500000000001,4,163.96250000000003,-1.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,1
17965,2010,3,443.40999999999985,2,221.70499999999993,-1.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,1
17965,2010,4,1494.2700000000002,6,249.04500000000004,1.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,1
17965,2011,1,903.1299999999999,3,301.0433333333333,-1.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,1
17965,2011,2,410.15999999999997,2,205.07999999999998,-1.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,1
17965,2011,3,800.9499999999998,5,160.18999999999997,1.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,1
17965,2011,4,351.53,2,175.765,-1.0,32,29,7240.980000000002,688,9,249.68896551724146,804.5533333333336,0
17966,2010,1,684.8899999999999,3,228.29666666666662,0.0,32,10,1974.4199999999998,653,6,197.44199999999998,329.07,1
17966,2010,2,191.1,2,95.55,-1.0,32,10,1974.4199999999998,653,6,197.44199999999998,329.07,0
17966,2011,1,147.0,1,147.0,-1.0,32,10,1974.4199999999998,653,6,197.44199999999998,329.07,1
17966,2011,2,136.5,1,136.5,-1.0,32,10,1974.4199999999998,653,6,197.44199999999998,329.07,1
17966,2011,3,310.92999999999995,2,155.46499999999997,1.0,32,10,1974.4199999999998,653,6,197.44199999999998,329.07,1
17966,2011,4,504.0,1,504.0,1.0,32,10,1974.4199999999998,653,6,197.44199999999998,329.07,0
17967,2010,4,357.29,2,178.645,0.0,366,2,357.29,45,1,178.645,357.29,0
17968,2010,3,130.64,1,130.64,0.0,368,4,888.0400000000002,139,2,222.01000000000005,444.0200000000001,1
17968,2010,4,757.4000000000001,3,252.4666666666667,1.0,368,4,888.0400000000002,139,2,222.01000000000005,444.0200000000001,0
17969,2009,4,438.75000000000006,4,109.68750000000001,0.0,161,20,2369.9399999999996,567,6,118.49699999999999,394.98999999999995,1
17969,2010,1,827.71,7,118.24428571428572,1.0,161,20,2369.9399999999996,567,6,118.49699999999999,394.98999999999995,1
17969,2010,2,602.33,5,120.46600000000001,-1.0,161,20,2369.9399999999996,567,6,118.49699999999999,394.98999999999995,1
17969,2010,3,272.95,2,136.475,-1.0,161,20,2369.9399999999996,567,6,118.49699999999999,394.98999999999995,1
17969,2010,4,125.2,1,125.2,-1.0,161,20,2369.9399999999996,567,6,118.49699999999999,394.98999999999995,0
17969,2011,2,103.0,1,103.0,-1.0,161,20,2369.9399999999996,567,6,118.49699999999999,394.98999999999995,0
17970,2011,2,582.5899999999999,1,582.5899999999999,0.0,206,1,582.5899999999999,0,1,582.5899999999999,582.5899999999999,0
17971,2010,2,161.94000000000005,1,161.94000000000005,0.0,543,1,161.94000000000005,0,1,161.94000000000005,161.94000000000005,0
17972,2011,2,136.04,1,136.04,0.0,236,1,136.04,0,1,136.04,136.04,0
17973,2011,4,337.04,1,337.04,0.0,46,1,337.04,0,1,337.04,337.04,0
17974,2010,4,1117.2700000000002,3,372.4233333333334,0.0,19,6,1858.06,383,3,309.6766666666667,619.3533333333334,0
17974,2011,2,172.76999999999995,1,172.76999999999995,-1.0,19,6,1858.06,383,3,309.6766666666667,619.3533333333334,0
17974,2011,4,568.02,2,284.01,1.0,19,6,1858.06,383,3,309.6766666666667,619.3533333333334,0
17975,2010,3,582.8800000000001,3,194.29333333333338,0.0,10,24,7028.830000000001,475,6,292.8679166666667,1171.4716666666668,1
17975,2010,4,2578.6299999999997,10,257.86299999999994,1.0,10,24,7028.830000000001,475,6,292.8679166666667,1171.4716666666668,1
17975,2011,1,1246.3,3,415.43333333333334,-1.0,10,24,7028.830000000001,475,6,292.8679166666667,1171.4716666666668,1
17975,2011,2,913.33,2,456.665,-1.0,10,24,7028.830000000001,475,6,292.8679166666667,1171.4716666666668,1
17975,2011,3,1174.88,4,293.72,1.0,10,24,7028.830000000001,475,6,292.8679166666667,1171.4716666666668,1
17975,2011,4,532.81,2,266.405,-1.0,10,24,7028.830000000001,475,6,292.8679166666667,1171.4716666666668,0
17976,2010,4,706.3800000000007,1,706.3800000000007,0.0,367,1,706.3800000000007,0,1,706.3800000000007,706.3800000000007,0
17977,2010,4,1277.49,1,1277.49,0.0,24,2,1565.63,371,2,782.815,782.815,0
17977,2011,4,288.14,1,288.14,-1.0,24,2,1565.63,371,2,782.815,782.815,0
17978,2009,4,123.10000000000004,1,123.10000000000004,0.0,360,4,1461.7599999999998,366,3,365.43999999999994,487.2533333333333,1
17978,2010,1,165.79999999999998,1,165.79999999999998,1.0,360,4,1461.7599999999998,366,3,365.43999999999994,487.2533333333333,0
17978,2010,4,1172.8599999999997,2,586.4299999999998,1.0,360,4,1461.7599999999998,366,3,365.43999999999994,487.2533333333333,0
17979,2011,1,241.67000000000004,2,120.83500000000002,0.0,30,4,757.71,224,3,189.4275,252.57000000000002,1
17979,2011,2,262.87,1,262.87,1.0,30,4,757.71,224,3,189.4275,252.57000000000002,0
17979,2011,4,253.16999999999996,1,253.16999999999996,-1.0,30,4,757.71,224,3,189.4275,252.57000000000002,0
17980,2010,4,517.17,2,258.585,0.0,160,4,1033.4199999999998,228,2,258.35499999999996,516.7099999999999,0
17980,2011,2,516.25,2,258.125,-1.0,160,4,1033.4199999999998,228,2,258.35499999999996,516.7099999999999,0
17981,2010,4,239.11999999999995,1,239.11999999999995,0.0,405,1,239.11999999999995,0,1,239.11999999999995,239.11999999999995,0
17982,2010,1,138.18,1,138.18,0.0,675,1,138.18,0,1,138.18,138.18,0
17983,2010,4,171.71,1,171.71,0.0,390,1,171.71,0,1,171.71,171.71,0
17984,2009,4,229.45999999999998,1,229.45999999999998,0.0,140,5,1191.2700000000002,593,4,238.25400000000005,297.81750000000005,0
17984,2010,3,228.74999999999994,1,228.74999999999994,-1.0,140,5,1191.2700000000002,593,4,238.25400000000005,297.81750000000005,1
17984,2010,4,580.38,2,290.19,1.0,140,5,1191.2700000000002,593,4,238.25400000000005,297.81750000000005,0
17984,2011,3,152.68000000000006,1,152.68000000000006,-1.0,140,5,1191.2700000000002,593,4,238.25400000000005,297.81750000000005,0
17985,2011,4,634.9499999999999,1,634.9499999999999,0.0,17,1,634.9499999999999,0,1,634.9499999999999,634.9499999999999,0
17986,2011,4,20.8,1,20.8,0.0,51,1,20.8,0,1,20.8,20.8,0
17987,2010,2,197.31999999999996,1,197.31999999999996,0.0,180,5,1003.6399999999999,365,3,200.72799999999998,334.5466666666666,0
17987,2010,4,607.7499999999999,3,202.5833333333333,1.0,180,5,1003.6399999999999,365,3,200.72799999999998,334.5466666666666,0
17987,2011,2,198.57,1,198.57,-1.0,180,5,1003.6399999999999,365,3,200.72799999999998,334.5466666666666,0
17988,2009,4,190.32000000000002,3,63.440000000000005,0.0,6,14,489.53999999999996,721,5,34.96714285714285,97.90799999999999,0
17988,2010,3,98.1,4,24.525,-1.0,6,14,489.53999999999996,721,5,34.96714285714285,97.90799999999999,0
17988,2011,1,64.99000000000001,1,64.99000000000001,-1.0,6,14,489.53999999999996,721,5,34.96714285714285,97.90799999999999,0
17988,2011,3,81.00999999999999,4,20.252499999999998,1.0,6,14,489.53999999999996,721,5,34.96714285714285,97.90799999999999,1
17988,2011,4,55.12,2,27.56,-1.0,6,14,489.53999999999996,721,5,34.96714285714285,97.90799999999999,0
17989,2010,4,228.83,1,228.83,0.0,374,1,228.83,0,1,228.83,228.83,0
17990,2009,4,332.70000000000005,1,332.70000000000005,0.0,231,6,1527.6100000000001,496,4,254.6016666666667,381.90250000000003,0
17990,2010,2,202.98,1,202.98,-1.0,231,6,1527.6100000000001,496,4,254.6016666666667,381.90250000000003,0
17990,2010,4,677.09,3,225.6966666666667,1.0,231,6,1527.6100000000001,496,4,254.6016666666667,381.90250000000003,0
17990,2011,2,314.84000000000003,1,314.84000000000003,-1.0,231,6,1527.6100000000001,496,4,254.6016666666667,381.90250000000003,0
17991,2010,2,227.2,1,227.2,0.0,220,3,320.54999999999995,366,2,106.84999999999998,160.27499999999998,0
17991,2011,2,93.35000000000001,2,46.675000000000004,-1.0,220,3,320.54999999999995,366,2,106.84999999999998,160.27499999999998,0
17992,2010,4,254.13000000000002,1,254.13000000000002,0.0,384,1,254.13000000000002,0,1,254.13000000000002,254.13000000000002,0
17993,2010,2,235.18999999999997,1,235.18999999999997,0.0,612,1,235.18999999999997,0,1,235.18999999999997,235.18999999999997,0
17994,2010,1,574.1900000000002,1,574.1900000000002,0.0,116,11,2313.32,499,7,210.3018181818182,330.4742857142857,1
17994,2010,2,406.71,2,203.355,-1.0,116,11,2313.32,499,7,210.3018181818182,330.4742857142857,1
17994,2010,3,416.59,2,208.295,1.0,116,11,2313.32,499,7,210.3018181818182,330.4742857142857,1
17994,2010,4,237.33999999999997,2,118.66999999999999,-1.0,116,11,2313.32,499,7,210.3018181818182,330.4742857142857,1
17994,2011,1,329.15,2,164.575,1.0,116,11,2313.32,499,7,210.3018181818182,330.4742857142857,1
17994,2011,2,228.6299999999999,1,228.6299999999999,-1.0,116,11,2313.32,499,7,210.3018181818182,330.4742857142857,1
17994,2011,3,120.71000000000001,1,120.71000000000001,-1.0,116,11,2313.32,499,7,210.3018181818182,330.4742857142857,0
17995,2010,4,419.38,2,209.69,0.0,276,3,495.48,106,2,165.16,247.74,1
17995,2011,1,76.1,1,76.1,-1.0,276,3,495.48,106,2,165.16,247.74,0
17996,2010,2,262.9,2,131.45,0.0,374,3,482.3299999999999,167,2,160.77666666666664,241.16499999999996,0
17996,2010,4,219.42999999999998,1,219.42999999999998,-1.0,374,3,482.3299999999999,167,2,160.77666666666664,241.16499999999996,0
17997,2011,2,322.53,1,322.53,0.0,69,8,1970.670000000001,90,2,246.33375000000012,985.3350000000005,1
17997,2011,3,1648.1399999999996,7,235.44857142857137,1.0,69,8,1970.670000000001,90,2,246.33375000000012,985.3350000000005,0
17998,2009,4,319.19,2,159.595,0.0,375,3,639.24,358,2,213.08,319.62,0
17998,2010,4,320.05,1,320.05,1.0,375,3,639.24,358,2,213.08,319.62,0
17999,2010,4,539.1799999999998,2,269.5899999999999,0.0,32,3,730.8999999999996,341,2,243.6333333333332,365.4499999999998,0
17999,2011,4,191.71999999999997,1,191.71999999999997,-1.0,32,3,730.8999999999996,341,2,243.6333333333332,365.4499999999998,0
18000,2010,2,124.25,1,124.25,0.0,559,1,124.25,0,1,124.25,124.25,0
18001,2009,4,176.6,1,176.6,0.0,7,6,953.84,725,5,158.97333333333333,190.768,0
18001,2010,2,116.99999999999999,1,116.99999999999999,-1.0,7,6,953.84,725,5,158.97333333333333,190.768,1
18001,2010,3,243.01000000000002,2,121.50500000000001,1.0,7,6,953.84,725,5,158.97333333333333,190.768,0
18001,2011,3,252.23000000000005,1,252.23000000000005,1.0,7,6,953.84,725,5,158.97333333333333,190.768,1
18001,2011,4,164.99999999999997,1,164.99999999999997,-1.0,7,6,953.84,725,5,158.97333333333333,190.768,0
18002,2009,4,44.32000000000001,1,44.32000000000001,0.0,370,4,249.92,356,4,62.48,62.48,1
18002,2010,1,23.4,1,23.4,-1.0,370,4,249.92,356,4,62.48,62.48,0
18002,2010,3,114.10000000000001,1,114.10000000000001,1.0,370,4,249.92,356,4,62.48,62.48,1
18002,2010,4,68.1,1,68.1,-1.0,370,4,249.92,356,4,62.48,62.48,0
18003,2010,4,358.61,1,358.61,0.0,371,1,358.61,0,1,358.61,358.61,0
18004,2010,4,169.46999999999997,1,169.46999999999997,0.0,357,1,169.46999999999997,0,1,169.46999999999997,169.46999999999997,0
18005,2011,4,139.97,1,139.97,0.0,42,1,139.97,0,1,139.97,139.97,0
18006,2009,4,71.4,1,71.4,0.0,18,4,997.8600000000001,699,4,249.46500000000003,249.46500000000003,0
18006,2010,2,285.08000000000004,1,285.08000000000004,1.0,18,4,997.8600000000001,699,4,249.46500000000003,249.46500000000003,0
18006,2010,4,196.70000000000002,1,196.70000000000002,-1.0,18,4,997.8600000000001,699,4,249.46500000000003,249.46500000000003,0
18006,2011,4,444.68,1,444.68,1.0,18,4,997.8600000000001,699,4,249.46500000000003,249.46500000000003,0
18007,2010,4,220.32000000000002,1,220.32000000000002,0.0,387,1,220.32000000000002,0,1,220.32000000000002,220.32000000000002,0
18008,2010,1,1354.05,4,338.5125,0.0,65,23,19787.129999999997,632,7,860.3099999999998,2826.7328571428566,1
18008,2010,2,13761.439999999999,6,2293.5733333333333,1.0,65,23,19787.129999999997,632,7,860.3099999999998,2826.7328571428566,1
18008,2010,3,304.65,2,152.325,-1.0,65,23,19787.129999999997,632,7,860.3099999999998,2826.7328571428566,1
18008,2010,4,2250.8,2,1125.4,1.0,65,23,19787.129999999997,632,7,860.3099999999998,2826.7328571428566,1
18008,2011,1,890.91,3,296.96999999999997,-1.0,65,23,19787.129999999997,632,7,860.3099999999998,2826.7328571428566,1
18008,2011,2,1174.5,4,293.625,1.0,65,23,19787.129999999997,632,7,860.3099999999998,2826.7328571428566,1
18008,2011,3,50.78,2,25.39,-1.0,65,23,19787.129999999997,632,7,860.3099999999998,2826.7328571428566,0
18009,2010,1,509.59999999999997,2,254.79999999999998,0.0,230,8,2155.8300000000004,417,3,269.47875000000005,718.6100000000001,1
18009,2010,2,1388.89,5,277.778,1.0,230,8,2155.8300000000004,417,3,269.47875000000005,718.6100000000001,0
18009,2011,2,257.34000000000003,1,257.34000000000003,-1.0,230,8,2155.8300000000004,417,3,269.47875000000005,718.6100000000001,0
18010,2011,1,174.79999999999998,1,174.79999999999998,0.0,251,1,174.79999999999998,0,1,174.79999999999998,174.79999999999998,0
18011,2010,2,321.44999999999993,1,321.44999999999993,0.0,368,2,527.03,194,2,263.515,263.515,0
